Source Account,Tweet,Date,Compound Score,Positive Score,Neutral Score,Negative Score,Tweets Ago
@CBSNews,Florence slams North and South Carolina -- live updates https://t.co/aJRWISqsAH https://t.co/BogBWCI2Il,Sat Sep 15 11:03:05 +0000 2018,0.0,0.0,1.0,0.0,39
@CBSNews,All the live Hurricane Florence webcams in one place: https://t.co/dgi6Uh5Tmh https://t.co/anF5gFJBTi,Sat Sep 15 10:48:03 +0000 2018,0.0,0.0,1.0,0.0,40
@CBSNews,Man disfigured by hunting accident becomes world's oldest face transplant recipient https://t.co/OLecsfsom1 https://t.co/1sYEfb4G74,Sat Sep 15 10:33:03 +0000 2018,-0.4767,0.0,0.795,0.205,41
@CBSNews,Florida Republicans run from Trump on his denial of Puerto Rico deaths https://t.co/439dABhlGm https://t.co/QFzN0VfPoY,Sat Sep 15 10:18:03 +0000 2018,0.0,0.0,1.0,0.0,42
@CBSNews,Chrissy Teigen opens up about battling postpartum depression https://t.co/HOYL0EUlyy https://t.co/WrQI1Px8Jo,Sat Sep 15 10:03:05 +0000 2018,-0.7003,0.0,0.58,0.42,43
@CBSNews,"FEMA chief on Hurricane Florence rescues: ""This is why we ask you to leave"" https://t.co/83LaF7EgEL https://t.co/dPVZRh4huV",Sat Sep 15 09:48:04 +0000 2018,0.2732,0.131,0.8,0.069,44
@CBSNews,"10 years after Lehman, is another crisis brewing? https://t.co/48UJJvPWBI https://t.co/Au88a0a2ov",Sat Sep 15 09:33:03 +0000 2018,-0.6249,0.0,0.687,0.313,45
@CBSNews,"Florence by the numbers: Slow-moving storm to cause ""disastrous flooding"" https://t.co/2piI0jG3NL https://t.co/zlx4XvkQZN",Sat Sep 15 09:18:04 +0000 2018,-0.5994,0.0,0.738,0.262,46
@CBSNews,How climate change could be impacting hurricanes like Florence https://t.co/Jgf2kxiw95 https://t.co/4duxnUYNzl,Sat Sep 15 09:03:03 +0000 2018,0.3612,0.2,0.8,0.0,47
@CBSNews,"""Vampire facials"" at New Mexico spa may have exposed customers to HIV https://t.co/FPuLAcVHNp https://t.co/aDGhppqL2X",Sat Sep 15 08:48:03 +0000 2018,-0.0772,0.0,0.909,0.091,48
@CBSNews,Dallas police accused of smearing man killed by cop in his own apartment https://t.co/3V7wwvlRnV https://t.co/UznHVEjknQ,Sat Sep 15 08:33:03 +0000 2018,-0.7717,0.0,0.66,0.34,49
@CBSNews,"Texas radio host admits sexually abusing kids, paying $45,000 to have prosecutor killed https://t.co/MvOiTzW1CN https://t.co/aUsOVjAHnd",Sat Sep 15 08:18:05 +0000 2018,-0.743,0.101,0.553,0.346,50
@CBSNews,"Robert Redford on acting: ""That's enough"" https://t.co/swe3vNLczE https://t.co/mY7zAHBMGh",Sat Sep 15 08:03:03 +0000 2018,0.0,0.0,1.0,0.0,51
@CBSNews,Hurricane Florence storm surge damage may not be covered https://t.co/oulgjQANs4 https://t.co/3gCQLgEd5T,Sat Sep 15 07:48:04 +0000 2018,-0.4939,0.0,0.758,0.242,52
@CBSNews,"""Zero to crazy in no time"": Storm chaser describes Florence's wrath https://t.co/Kh8oBnjO3L https://t.co/E1sqzSHLvr",Sat Sep 15 07:33:03 +0000 2018,-0.5574,0.0,0.705,0.295,53
@CBSNews,Video shows Dallas Officer Amber Guyger getting booked after killing neighbor https://t.co/NVI6rzLtzx https://t.co/4KOaKtGJ3B,Sat Sep 15 07:18:04 +0000 2018,-0.6597,0.0,0.732,0.268,54
@CBSNews,Dangerous storm Florence brings severe flooding &amp; high winds https://t.co/4LkPcUM1X7 https://t.co/eIi35Fxjx3,Sat Sep 15 07:03:04 +0000 2018,-0.6908,0.0,0.612,0.388,55
@CBSNews,Hurricane Florence relief: Budweiser cans water instead of beer https://t.co/Ozyemovg47 https://t.co/s65kJfawvR,Sat Sep 15 06:48:05 +0000 2018,0.4767,0.237,0.763,0.0,56
@CBSNews,Nike stock price reaches all-time high after Colin Kaepernick ad https://t.co/ytscLCxI34 https://t.co/DTuU2lkPaN,Sat Sep 15 06:33:03 +0000 2018,0.0516,0.098,0.902,0.0,57
@CBSNews,Man disfigured by hunting accident becomes world's oldest face transplant recipient https://t.co/cUC4ymELNd https://t.co/2yTSCeW0S1,Sat Sep 15 06:18:04 +0000 2018,-0.4767,0.0,0.795,0.205,58
@CBSNews,Pope Francis meets with U.S. Catholic leaders in Rome amid ongoing sex abuse scandal https://t.co/bDLK6Bi8ao https://t.co/ZBeZEfLTDQ,Sat Sep 15 06:03:03 +0000 2018,-0.7964,0.0,0.664,0.336,59
@CBSNews,Bob Woodward says he would release book interview tapes if strongly challenged https://t.co/y09pTwBkYf https://t.co/Z6jW2jkrHm,Sat Sep 15 05:48:03 +0000 2018,0.1779,0.135,0.774,0.09,60
@CBSNews,Massachusetts' governor declared a state of emergency after gas explosions https://t.co/HcRweB49qD https://t.co/NxrxqrShwU,Sat Sep 15 05:33:03 +0000 2018,-0.3818,0.0,0.794,0.206,61
@CBSNews,Florence: Tropical Storm moves into South Carolina https://t.co/o7hntQWM6O https://t.co/0GKYwsyDZW,Sat Sep 15 05:26:05 +0000 2018,0.0,0.0,1.0,0.0,62
@CBSNews,"FEMA chief on Hurricane Florence rescues: ""This is why we ask you to leave"" https://t.co/dfL1astVH7 https://t.co/tvQR5Jbi9D",Sat Sep 15 05:18:02 +0000 2018,0.2732,0.131,0.8,0.069,63
@CBSNews,"The latest look at Hurricane Florence from Wilmington, NC https://t.co/oGtfrgcq5z https://t.co/K3h5mG20xs",Sat Sep 15 05:03:06 +0000 2018,0.0,0.0,1.0,0.0,64
@CBSNews,"Florence by the numbers: Slow-moving storm to cause ""disastrous flooding"" https://t.co/jruMOtw3iV https://t.co/ksOSHDsFda",Sat Sep 15 04:48:03 +0000 2018,-0.5994,0.0,0.738,0.262,65
@CBSNews,"10 years after Lehman, is another crisis brewing? https://t.co/6GmPetoGA5 https://t.co/vLjx56GsJL",Sat Sep 15 04:33:04 +0000 2018,-0.6249,0.0,0.687,0.313,66
@CBSNews,All the live Hurricane Florence webcams in one place: https://t.co/I4S9AcEUSN https://t.co/9IVoAzW4Ig,Sat Sep 15 04:18:04 +0000 2018,0.0,0.0,1.0,0.0,67
@CBSNews,Florence batters North Carolina coast https://t.co/JbgLSlWS29 https://t.co/uQon9Qatr0,Sat Sep 15 04:03:04 +0000 2018,0.0,0.0,1.0,0.0,68
@CBSNews,President Trump's response to Hurricane Florence is raising eyebrows https://t.co/O0eMhjgkmq https://t.co/5KKINbS3aS,Sat Sep 15 03:48:03 +0000 2018,0.0,0.0,1.0,0.0,69
@CBSNews,Dallas police accused of smearing man killed by cop in his own apartment https://t.co/BJIBKpxakc https://t.co/hNd5sBVpof,Sat Sep 15 03:33:03 +0000 2018,-0.7717,0.0,0.66,0.34,70
@CBSNews,"Texas radio host admits sexually abusing kids, paying $45,000 to have prosecutor killed https://t.co/NXCHWFRaTr https://t.co/YJkTroOZFO",Sat Sep 15 03:18:04 +0000 2018,-0.743,0.101,0.553,0.346,71
@CBSNews,"Ted Cruz, Beto O'Rourke to hold 3 debates https://t.co/WMAJ7xD1Es https://t.co/fCdCyzmAUl",Sat Sep 15 03:08:06 +0000 2018,0.0,0.0,1.0,0.0,72
@CBSNews,VW to stop making the iconic Beetle in 2019 https://t.co/pFjC9sOjE4 https://t.co/gRXPkeS1c6,Sat Sep 15 03:03:03 +0000 2018,-0.296,0.0,0.82,0.18,73
@CBSNews,Mom who was activist against MS-13 killed at daughter's memorial https://t.co/VRkXVSfjQb https://t.co/UleGvg1nFa,Sat Sep 15 03:00:27 +0000 2018,-0.6705,0.0,0.71,0.29,74
@CBSNews,Amazon's Jeff Bezos to start $2 billion charitable fund https://t.co/2vC8Q91Qz3 https://t.co/0EmxDCLS6H,Sat Sep 15 02:29:37 +0000 2018,0.4019,0.213,0.787,0.0,75
@CBSNews,"FEMA chief on Hurricane Florence rescues: ""This is why we ask you to leave"" https://t.co/cyWNSFTq4x https://t.co/5uwoNWMXtj",Sat Sep 15 02:00:01 +0000 2018,0.2732,0.131,0.8,0.069,76
@CBSNews,Jemele Hill announces departure from ESPN https://t.co/vqGmDwWOMw https://t.co/fI7XghctmB,Sat Sep 15 00:59:32 +0000 2018,0.0,0.0,1.0,0.0,77
@CBSNews,"RT @CBSEveningNews: More than 60 people were rescued from a motel in Jacksonville, N.C., after strong winds caused “life-threatening damage…",Fri Sep 14 22:58:33 +0000 2018,0.7269,0.264,0.736,0.0,78
@CBSNews,"RT @CBSEveningNews: Former Trump campaign chairman Paul Manafort agreed to cooperate with special counsel prosecutors on Friday, entering a…",Fri Sep 14 22:58:00 +0000 2018,0.5859,0.22,0.78,0.0,79
@CBSNews,"RT @CBSEveningNews: Morehead City, N.C. bore the brunt of Florence’s winds Friday morning -- and has been lashed by constant rain. 

When h…",Fri Sep 14 22:51:11 +0000 2018,-0.25,0.0,0.917,0.083,80
@CBSNews,"RT @CBSEveningNews: Hundreds of residents in New Bern, N.C. were submerged overnight as more than 10 feet of powerful storm surge flooded t…",Fri Sep 14 22:50:45 +0000 2018,0.4215,0.113,0.887,0.0,81
@CBSNews,"RT @CBSEveningNews: Florence is now a tropical storm, but it will continue to threaten the Carolinas with powerful winds and catastrophic f…",Fri Sep 14 22:50:45 +0000 2018,-0.6124,0.126,0.612,0.262,82
@CBSNews,RT @CBSEveningNews: Winds bent trees toward the ground and raindrops streamed sideways as Florence moved in for an extended stay on Friday.…,Fri Sep 14 22:50:14 +0000 2018,0.0,0.0,1.0,0.0,83
@CBSNews,"RT @CBSEveningNews: At least five people have been killed as a result of Florence, authorities say.

The Nat'l Weather Service says 14 to 1…",Fri Sep 14 22:49:47 +0000 2018,-0.6705,0.0,0.83,0.17,84
@CBSNews,Utah wildfire fanned by high winds more than doubles in size and forces evacuations https://t.co/bdPIBTAY6X https://t.co/6zNWxK8gXt,Fri Sep 14 22:19:43 +0000 2018,0.0,0.0,1.0,0.0,85
@CBSNews,"RT @adrianasdiaz: HAPPENNING NOW: Pastor rescues kittens &amp; dogs left behind in Jacksonville, NC where flooding has started. More on @CBSEve…",Fri Sep 14 22:15:54 +0000 2018,0.3182,0.103,0.897,0.0,86
@CBSNews,Bob Evans sausage recall: 47K pounds of pork sausage might contain plastic https://t.co/ts1hURN8gE https://t.co/0HrQMFGCUY,Fri Sep 14 21:59:36 +0000 2018,0.0,0.0,1.0,0.0,87
@CBSNews,"For the first time ever, fake TripAdvisor reviews have landed someone in jail https://t.co/ThHmBhCxNx https://t.co/KNoUhDm8cr",Fri Sep 14 21:39:52 +0000 2018,-0.4767,0.0,0.819,0.181,88
@CBSNews,RT @jeffglor: The mayor just briefed us on the mother who died with her infant child. Awful heartbreaking situation.,Fri Sep 14 21:28:34 +0000 2018,-0.8625,0.0,0.625,0.375,89
@CBSNews,"SAD NEWS: Missing orca feared dead, meaning that only 74 whales remain in a group that has failed to successfully r… https://t.co/3lHxaEGUr3",Fri Sep 14 20:59:34 +0000 2018,-0.9278,0.091,0.428,0.48,90
@CBSNews,"UPDATE: Hurricane Florence has now claimed at least five lives, including a mother and infant… https://t.co/n6qs8aJCSk",Fri Sep 14 20:44:30 +0000 2018,0.0,0.0,1.0,0.0,91
@CBSNews,Luxury retailer Henri Bendel to close all stores after 123 years in business https://t.co/xhCVLVPdnN https://t.co/0bw2QUDUIA,Fri Sep 14 20:28:01 +0000 2018,0.0,0.0,1.0,0.0,92
@CBSNews,"RT @CBSEveningNews: ""THE WORST OF FLORENCE"": @jeffglor reports from Wilimington, N.C. where the immediate concern ""is not the wind, though…",Fri Sep 14 20:13:26 +0000 2018,-0.7034,0.0,0.797,0.203,93
@CBSNews,"Jeff Bezos: If President Trump welcomed media scrutiny, ""that would be so secure and confident""… https://t.co/41pe2S9tXC",Fri Sep 14 20:00:14 +0000 2018,0.6722,0.283,0.717,0.0,94
@CBSNews,SpaceX says Elon Musk to unveil new plans for private citizens to fly to the moon https://t.co/zRQGYy5laW https://t.co/VoXJVZzz9I,Fri Sep 14 19:44:46 +0000 2018,0.0,0.0,1.0,0.0,95
@CBSNews,Facebook says it is expanding its fact-checking program to include photos and videos as it fights fake news and mis… https://t.co/OMoxqEFhtx,Fri Sep 14 19:29:50 +0000 2018,-0.7003,0.0,0.766,0.234,96
@CBSNews,"More than 5 million people are at risk from Typhoon Mangkhut, which has winds and gusts equivalent to a Category 5… https://t.co/ywVDSe6Hij",Fri Sep 14 19:14:36 +0000 2018,-0.2732,0.0,0.9,0.1,97
@CBSNews,"NEW: A mother and an infant were killed when a tree fell onto their home in Wilmington, N.C., police say… https://t.co/IDsLqwLFvi",Fri Sep 14 19:02:46 +0000 2018,-0.6705,0.0,0.8,0.2,98
@CBSNews,"""A population marching toward extinction"": Missing orca declared dead https://t.co/jjn64WPjFm https://t.co/Mkv0QT4rPg",Fri Sep 14 18:59:55 +0000 2018,-0.7579,0.0,0.581,0.419,99
@CBSNews,WATCH LIVE: Officials in South Carolina are giving an update on Hurricane Florence https://t.co/1FzVlnlIbw https://t.co/YqnJV8WMyQ,Fri Sep 14 18:39:58 +0000 2018,0.34,0.146,0.854,0.0,100
@CNN,What's the difference between a typhoon and a hurricane? @chadmyerscnn explains: it's all about location… https://t.co/wRbhGhqx3w,Sat Sep 15 15:52:07 +0000 2018,0.0,0.0,1.0,0.0,1
@CNN,Here's how to help people impacted by Hurricane Florence | via @CNNImpact https://t.co/a6BauTMzYe https://t.co/FDXI2rY4mt,Sat Sep 15 15:41:06 +0000 2018,0.4019,0.184,0.816,0.0,2
@CNN,Former Vice President Joe Biden will headline a major LGBTQ dinner tonight as he considers a 2020 run… https://t.co/ABrHtuptht,Sat Sep 15 15:30:07 +0000 2018,0.0,0.0,1.0,0.0,3
@CNN,13-year-old Delaney Unger opted for an unusual cancer treatment so she could continue her love of dance. Her left a… https://t.co/XscX78xXi5,Sat Sep 15 15:29:05 +0000 2018,-0.0516,0.152,0.688,0.159,4
@CNN,"Paul Manafort might be helpful to the Russia investigation
https://t.co/9LBVST2FaJ https://t.co/QXkglrH8Zx",Sat Sep 15 15:18:03 +0000 2018,0.4215,0.219,0.781,0.0,5
@CNN,"The deadly Tropical Storm Florence is so ferocious, it's uprooting everything, even tightly-bolted historic statues… https://t.co/S880sLS2zo",Sat Sep 15 15:07:05 +0000 2018,-0.2183,0.0,0.889,0.111,6
@CNN,The mother of Botham Shem Jean says her son has become the target of a smear campaign since an off-duty Dallas poli… https://t.co/XVNy1VRAcX,Sat Sep 15 14:56:42 +0000 2018,-0.3612,0.0,0.894,0.106,7
@CNN,"Officials in Carteret County, North Carolina, now say the two deaths reported earlier are not storm related https://t.co/7sNrfF471k",Sat Sep 15 14:50:43 +0000 2018,0.0,0.0,1.0,0.0,8
@CNN,"At the World Championship Pack Burro Race, it's not just about running an ultramarathon, it's about getting your as… https://t.co/Og83tn4QQj",Sat Sep 15 14:48:02 +0000 2018,0.4404,0.132,0.868,0.0,9
@CNN,What's the difference between a typhoon and a hurricane? @chadmyerscnn explains: it's all about location… https://t.co/JiEOwXLPkP,Sat Sep 15 14:35:06 +0000 2018,0.0,0.0,1.0,0.0,10
@CNN,"A news station in New Bern, North Carolina, was forced to evacuate while on air due to flooding from Florence… https://t.co/ifemYcyeiZ",Sat Sep 15 14:25:41 +0000 2018,-0.4588,0.0,0.864,0.136,11
@CNN,"Super Typhoon Mangkhut, the equivalent of a Category 5 hurricane, tore through the Philippines today… https://t.co/b80fhSOaE0",Sat Sep 15 14:15:10 +0000 2018,0.5994,0.231,0.769,0.0,12
@CNN,Here's how to help people impacted by Hurricane Florence | via @CNNImpact https://t.co/6gm3GfMOkz https://t.co/ulOyMkCrge,Sat Sep 15 14:05:07 +0000 2018,0.4019,0.184,0.816,0.0,13
@CNN,Meet the iPhone XS and the iPhone XS Max https://t.co/pUk7cR6Ygw https://t.co/V4Ub7ESevT,Sat Sep 15 14:01:01 +0000 2018,0.0,0.0,1.0,0.0,14
@CNN,"Florence made landfall as a Category 1 hurricane near Wrightsville Beach, North Carolina, and was later downgraded… https://t.co/FukNZ9cZfw",Sat Sep 15 13:55:11 +0000 2018,0.0,0.0,1.0,0.0,15
@CNN,Former Vice President Joe Biden will headline a major LGBTQ dinner tonight as he considers a 2020 run… https://t.co/FfDDDAnCdj,Sat Sep 15 13:43:22 +0000 2018,0.0,0.0,1.0,0.0,16
@CNN,"RT @CNNnewsroom: ""The real threat could still be ahead ... all that water has to go somewhere,"" says @PoloSandovalCNN in Lumberton, North C…",Sat Sep 15 13:40:25 +0000 2018,-0.5267,0.0,0.866,0.134,17
@CNN,"Two people in Carteret County, North Carolina, died due to the storm, according to county emergency management offi… https://t.co/FMYYaC216O",Sat Sep 15 13:20:51 +0000 2018,-0.7351,0.0,0.733,0.267,18
@CNN,"The mayor of New Bern, North Carolina, says 4,200 homes in the city have been damaged due to Florence, and there ar… https://t.co/3Gb8t4z67N",Sat Sep 15 13:10:21 +0000 2018,-0.4404,0.0,0.884,0.116,19
@CNN,13-year-old Delaney Unger opted for an unusual cancer treatment so she could continue her love of dance. Her left a… https://t.co/r9KgMiD4Ig,Sat Sep 15 13:01:06 +0000 2018,-0.0516,0.152,0.688,0.159,20
@CNN,What's the difference between a typhoon and a hurricane? @chadmyerscnn explains: it's all about location… https://t.co/wRbhGhqx3w,Sat Sep 15 15:52:07 +0000 2018,0.0,0.0,1.0,0.0,21
@CNN,Here's how to help people impacted by Hurricane Florence | via @CNNImpact https://t.co/a6BauTMzYe https://t.co/FDXI2rY4mt,Sat Sep 15 15:41:06 +0000 2018,0.4019,0.184,0.816,0.0,22
@CNN,Former Vice President Joe Biden will headline a major LGBTQ dinner tonight as he considers a 2020 run… https://t.co/ABrHtuptht,Sat Sep 15 15:30:07 +0000 2018,0.0,0.0,1.0,0.0,23
@CNN,13-year-old Delaney Unger opted for an unusual cancer treatment so she could continue her love of dance. Her left a… https://t.co/XscX78xXi5,Sat Sep 15 15:29:05 +0000 2018,-0.0516,0.152,0.688,0.159,24
@CNN,"Paul Manafort might be helpful to the Russia investigation
https://t.co/9LBVST2FaJ https://t.co/QXkglrH8Zx",Sat Sep 15 15:18:03 +0000 2018,0.4215,0.219,0.781,0.0,25
@CNN,"The deadly Tropical Storm Florence is so ferocious, it's uprooting everything, even tightly-bolted historic statues… https://t.co/S880sLS2zo",Sat Sep 15 15:07:05 +0000 2018,-0.2183,0.0,0.889,0.111,26
@CNN,The mother of Botham Shem Jean says her son has become the target of a smear campaign since an off-duty Dallas poli… https://t.co/XVNy1VRAcX,Sat Sep 15 14:56:42 +0000 2018,-0.3612,0.0,0.894,0.106,27
@CNN,"Officials in Carteret County, North Carolina, now say the two deaths reported earlier are not storm related https://t.co/7sNrfF471k",Sat Sep 15 14:50:43 +0000 2018,0.0,0.0,1.0,0.0,28
@CNN,"At the World Championship Pack Burro Race, it's not just about running an ultramarathon, it's about getting your as… https://t.co/Og83tn4QQj",Sat Sep 15 14:48:02 +0000 2018,0.4404,0.132,0.868,0.0,29
@CNN,What's the difference between a typhoon and a hurricane? @chadmyerscnn explains: it's all about location… https://t.co/JiEOwXLPkP,Sat Sep 15 14:35:06 +0000 2018,0.0,0.0,1.0,0.0,30
@CNN,"A news station in New Bern, North Carolina, was forced to evacuate while on air due to flooding from Florence… https://t.co/ifemYcyeiZ",Sat Sep 15 14:25:41 +0000 2018,-0.4588,0.0,0.864,0.136,31
@CNN,"Super Typhoon Mangkhut, the equivalent of a Category 5 hurricane, tore through the Philippines today… https://t.co/b80fhSOaE0",Sat Sep 15 14:15:10 +0000 2018,0.5994,0.231,0.769,0.0,32
@CNN,Here's how to help people impacted by Hurricane Florence | via @CNNImpact https://t.co/6gm3GfMOkz https://t.co/ulOyMkCrge,Sat Sep 15 14:05:07 +0000 2018,0.4019,0.184,0.816,0.0,33
@CNN,Meet the iPhone XS and the iPhone XS Max https://t.co/pUk7cR6Ygw https://t.co/V4Ub7ESevT,Sat Sep 15 14:01:01 +0000 2018,0.0,0.0,1.0,0.0,34
@CNN,"Florence made landfall as a Category 1 hurricane near Wrightsville Beach, North Carolina, and was later downgraded… https://t.co/FukNZ9cZfw",Sat Sep 15 13:55:11 +0000 2018,0.0,0.0,1.0,0.0,35
@CNN,Former Vice President Joe Biden will headline a major LGBTQ dinner tonight as he considers a 2020 run… https://t.co/FfDDDAnCdj,Sat Sep 15 13:43:22 +0000 2018,0.0,0.0,1.0,0.0,36
@CNN,"RT @CNNnewsroom: ""The real threat could still be ahead ... all that water has to go somewhere,"" says @PoloSandovalCNN in Lumberton, North C…",Sat Sep 15 13:40:25 +0000 2018,-0.5267,0.0,0.866,0.134,37
@CNN,"Two people in Carteret County, North Carolina, died due to the storm, according to county emergency management offi… https://t.co/FMYYaC216O",Sat Sep 15 13:20:51 +0000 2018,-0.7351,0.0,0.733,0.267,38
@CNN,"The mayor of New Bern, North Carolina, says 4,200 homes in the city have been damaged due to Florence, and there ar… https://t.co/3Gb8t4z67N",Sat Sep 15 13:10:21 +0000 2018,-0.4404,0.0,0.884,0.116,39
@CNN,13-year-old Delaney Unger opted for an unusual cancer treatment so she could continue her love of dance. Her left a… https://t.co/r9KgMiD4Ig,Sat Sep 15 13:01:06 +0000 2018,-0.0516,0.152,0.688,0.159,40
@CNN,"Super Typhoon Mangkhut, the equivalent of a Category 5 hurricane, tore through the Philippines today… https://t.co/Rx1eyCFMH5",Sat Sep 15 12:48:08 +0000 2018,0.5994,0.231,0.769,0.0,41
@CNN,"Florence, now a tropical storm, is hovering over South Carolina after making landfall as a Category 1 hurricane yes… https://t.co/Irip7Aa1dA",Sat Sep 15 12:45:00 +0000 2018,0.0,0.0,1.0,0.0,42
@CNN,"It's been about 24 hours since Florence made landfall:

- Up to 40 inches of rain will produce catastrophic floodin… https://t.co/QOML3QRzYu",Sat Sep 15 12:27:03 +0000 2018,-0.4939,0.0,0.856,0.144,43
@CNN,This dramatic video shows rescuers preparing to save a man trapped in floodwaters in the Philippines. Typhoon Mangk… https://t.co/DLNnBzLZ03,Sat Sep 15 12:16:19 +0000 2018,-0.0516,0.142,0.708,0.15,44
@CNN,"Florence, now a tropical storm, is hovering over South Carolina after making landfall as a Category 1 tropical stor… https://t.co/5E2PUQndBu",Sat Sep 15 12:07:03 +0000 2018,0.0,0.0,1.0,0.0,45
@CNN,Scientists believe they have discovered three new species in the depths of the Pacific Ocean https://t.co/7NQ9yerHNt https://t.co/xNdNtuNwI8,Sat Sep 15 12:01:00 +0000 2018,0.0,0.0,1.0,0.0,46
@CNN,"Typhoon Mangkhut is the strongest storm of 2018 so far. It made landfall in the Philippines early Saturday morning,… https://t.co/5pzXIRmzlh",Sat Sep 15 11:52:48 +0000 2018,0.4404,0.132,0.868,0.0,47
